label,message,char_count,word_count,avg_word_length,exclamation_count,financial_words,urgency_words,action_words,phone_numbers,urls,emoji_count,slang_score,language_mix_ratio,capitalization_ratio,profanity_count,url_is_suspicious,url_is_registered,platform,sender_type
spam,Influencer collab — DM YES or check https://unknownsite.xyz/c2bb32 ✨ @GlowUp,76,11,5.364,0,0,0,1,0,1,1,1,0,0.105,0,0,0,Email,unknown
ham,"phone battery low, using sis's rn. be there soon धेरै राम्रो",60,15,2.8,0,0,0,0,0,0,0,0,0.213,0,0,0,0,Instagram,user
spam,Limited drop: 90% off phone skin — visit linktr.ee/deal T&C apply,65,13,3.769,0,0,1,0,0,1,0,0,0,0.046,0,1,0,WhatsApp,user
ham,"send the notes pls, i missed lecture :(",39,7,4.143,0,0,0,1,0,0,0,0,0,0,0,0,0,SMS,unknown
ham,omggg they released season 3!! when r we watching? पनि,54,10,4.1,2,0,0,0,0,0,0,0,0.073,0,0,0,0,SMS,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar 😱 ठिक छ",48,11,3.091,0,0,0,0,0,0,1,0,0.121,0,0,0,0,Telegram,unknown
ham,lol that meme had me dead 🎉 send it again ठिक छ,47,12,2.833,0,0,0,1,0,0,1,0,0.114,0,0,0,0,Email,registered_business
spam,🔥 Drop alert! Exclusive limited tee on @Gramify. Claim: tiny.one/drops 😱,72,11,4.909,1,0,1,1,0,1,2,0,0,0.056,0,1,0,Email,unknown
spam,Earn $50/week from phone. Apply: t.ly/win 💸,43,9,3.333,0,1,0,0,0,1,1,0,0,0.047,0,1,0,Instagram,unknown
spam,Claim your gift: https://unknownsite.xyz/1c1322 code NSET4Y 🎁,61,9,5.333,0,1,0,1,0,1,1,0,0,0.098,0,0,0,Email,business
spam,Get followers — boost package $50 followers: linktr.ee/deal 🚀,61,9,5.222,0,0,0,0,0,1,1,0,0,0.016,0,1,0,Instagram,business
ham,srsly need coffee rn ☕ wanna grab? https://example.com/track,60,10,4.6,0,0,0,0,0,1,1,0,0,0,0,0,1,SMS,unknown
spam,Influencer collab — DM YES or check go.shop/claim ✨ @Trendify,61,10,4.7,0,0,0,2,0,1,1,1,0,0.115,0,1,0,Email,business
ham,"ma tard hunchu, 20 min delay. sorry yaar 😂",42,8,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
spam,Verify bank details: t.ly/win — failure to verify may freeze account ⚠️,71,12,4.5,0,2,0,0,0,1,1,0,0,0.014,0,1,0,Email,registered_business
spam,Get followers — boost package $50 followers: https://spotify.com/promo 🚀,72,10,5.5,0,0,0,0,0,1,1,0,0,0.014,0,0,1,SMS,unknown
ham,pls pick up milk + eggs on ur way home? ठिक छ,45,12,2.583,0,0,0,0,0,0,0,0,0.125,0,0,0,0,Telegram,business
spam,TXT WIN to 66617 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,SMS,business
spam,Congrats! 🎉 You won 100 followers via YouTube. Tap rb.gy/claim to claim. OTP: ZL6G80,84,15,4.267,1,0,0,3,0,1,1,0,0,0.131,0,1,0,SMS,user
spam,Parcel held — release with link bit.ly/fomo or call 97920 to avoid return 🚀,75,14,4.143,0,0,0,1,1,1,1,0,0,0.013,0,1,0,SMS,business
spam,FLASH GIVEAWAY! RT + click tiny.one/drops to enter. Winners tonight!,68,11,4.818,2,0,0,1,0,1,0,0,0,0.235,0,1,0,WhatsApp,unknown
spam,Win NFT mint pass! Go rb.gy/claim now. Only for followers of @HypeStore 🔥,73,14,3.929,1,1,1,1,0,1,1,0,0,0.11,0,1,0,WhatsApp,unknown
spam,FREE VIP — use 0WX3KL at linktr.ee/deal 🤯 limited 1 per user,60,12,3.75,0,1,1,0,0,1,0,0,0,0.183,0,1,0,Email,unknown
ham,"omw to ur place, 10 min ⚠️",26,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,unknown
spam,Parcel held — release with link t.ly/win or call 39490 to avoid return 🙂,72,14,3.929,0,1,0,1,1,1,1,0,0,0.014,0,1,0,WhatsApp,unknown
ham,srsly need coffee rn ☕ wanna grab? धेरै राम्रो,46,11,2.818,0,0,0,0,0,0,1,0,0.278,0,0,0,0,Email,business
spam,FREE VIP — use 83WENB at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.155,0,0,1,Instagram,unknown
ham,screenshot ur notes and send pls धेरै राम्रो,44,11,2.909,0,0,0,1,0,0,0,0,0.27,0,0,0,0,Instagram,user
spam,Low-key insane cashback ₹2000 when you shop at t.ly/win 💸 use TGQEKP,68,14,3.714,0,2,0,0,0,1,1,0,0,0.103,0,1,0,SMS,business
spam,Claim your gift: https://amazon.com/deal code OWT9EE 🎁,54,9,4.556,0,1,0,1,0,1,1,0,0,0.111,0,0,1,Telegram,unknown
spam,FREE VIP — use 5O9OXE at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.155,0,0,1,Telegram,business
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
spam,Earn Rs.500/week from phone. Apply: https://amazon.com/deal 💸,61,11,4.091,0,1,0,0,0,1,1,0,0,0.049,0,0,1,Email,business
spam,Verify bank details: bit.ly/fomo — failure to verify may freeze account 😂,73,12,4.75,0,1,0,0,0,1,1,0,0,0.014,0,1,0,Email,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,Instagram,business
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
spam,Influencer collab — DM YES or check https://amazon.com/deal ✨ @SnapGram,71,11,4.909,0,0,0,1,0,1,1,1,0,0.113,0,0,1,SMS,business
spam,Verify your YouTube account: t.ly/win (OTP: DN4C1X) ⚠️,54,9,4.333,0,1,0,0,0,1,1,0,0,0.185,0,1,0,Email,unknown
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,user
ham,ikr that vid was insane 🤯 showed it to mom lol,46,10,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,Instagram,business
ham,"call me when free, need to ask something ठीक छ",46,11,3.182,0,1,0,1,0,0,0,0,0.111,0,0,0,0,SMS,unknown
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Email,unknown
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,SMS,unknown
spam,TXT WIN to 37395 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,WhatsApp,user
spam,Win NFT mint pass! Go linktr.ee/deal now. Only for followers of @HypeStore 🔥,76,14,4.143,1,1,1,0,0,1,1,0,0,0.105,0,1,0,Email,business
spam,Influencer collab — DM YES or check go.shop/claim ✨ @TokNow,59,10,4.5,0,0,0,2,0,1,1,1,0,0.136,0,1,0,WhatsApp,unknown
spam,Win NFT mint pass! Go https://amazon.com/deal now. Only for followers of @Trendify 🔥,84,15,4.2,1,1,1,0,0,1,1,0,0,0.083,0,0,1,Instagram,unknown
ham,"omw to ur place, 10 min 💸",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Instagram,unknown
spam,🔥 Drop alert! Exclusive limited tee on @SnapGram. Claim: https://example.com/offer 🚀,84,12,5.25,1,1,1,1,0,1,2,0,0,0.06,0,0,1,WhatsApp,business
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,Verify bank details: https://example.com/offer — failure to verify may freeze account ❤️,88,13,5.231,0,2,0,0,0,1,1,0,0,0.011,0,0,1,SMS,unknown
spam,Claim your gift: https://amazon.com/deal code 328AGE 🎁,54,9,4.556,0,1,0,1,0,1,1,0,0,0.074,0,0,1,WhatsApp,verified
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Email,business
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,user
spam,Congrats! 🎉 You won 100 followers via YouTube. Tap bit.ly/fomo to claim. OTP: 7L8VGZ,84,15,4.267,1,0,0,2,0,1,1,0,0,0.143,0,1,0,Telegram,business
spam,Parcel held — release with link tiny.one/drops or call 33878 to avoid return ⚠️,79,14,4.357,0,0,0,1,1,1,1,0,0,0.013,0,1,0,Telegram,unknown
spam,Claim your gift: rb.gy/claim code BL4T4R 🎁,42,8,4,0,1,0,2,0,1,1,0,0,0.119,0,1,0,SMS,unknown
ham,"tysm for today, had so much fun ❤️ ठीक छ",40,10,2.7,0,0,1,0,0,0,1,0,0.143,0,0,0,0,Email,unknown
ham,"brb, stuck in class rn. ttyl 😡",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,unknown
spam,Influencer collab — DM YES or check tiny.one/drops ✨ @TokNow,60,10,4.6,0,0,0,1,0,1,1,1,0,0.133,0,1,0,Instagram,user
spam,Claim your gift: https://example.com/offer code 29V1JD 🎁,56,9,4.778,0,2,0,1,0,1,1,0,0,0.071,0,0,1,SMS,business
spam,Get followers — boost package ₹2000 followers: bit.ly/fomo 🚀,60,9,5.111,0,0,0,0,0,1,1,0,0,0.017,0,1,0,Email,verified
spam,Claim your gift: bit.ly/fomo code 44S9KG 🎁,42,8,4,0,1,0,1,0,1,1,0,0,0.095,0,1,0,SMS,unknown
spam,Earn $100/week from phone. Apply: tiny.one/drops 💸,50,9,4.111,0,0,0,0,0,1,1,0,0,0.04,0,1,0,SMS,unknown
ham,u coming to the party tonight? it's gonna be lit ⚠️,51,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,business
ham,happy bday!!! gonna cake u later 😱 पनि,38,7,3.714,3,0,0,0,0,0,1,0,0.111,0,0,0,0,WhatsApp,business
spam,Parcel held — release with link tiny.one/drops or call 31184 to avoid return 🎉,78,14,4.357,0,0,0,1,1,1,1,0,0,0.013,0,1,0,SMS,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,Instagram,registered_business
ham,"send the notes pls, i missed lecture :(",39,7,4.143,0,0,0,1,0,0,0,0,0,0,0,0,0,Email,unknown
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,SMS,business
spam,Earn $100/week from phone. Apply: https://brand.com/redeem 💸,60,10,4.4,0,0,0,1,0,1,1,0,0,0.033,0,1,1,Telegram,unknown
ham,"group study at my place 4pm, bring laptop https://example.com/offer",67,12,4.417,0,1,0,0,0,1,0,0,0,0,0,0,1,Telegram,business
ham,"send the notes pls, i missed lecture :(",39,7,4.143,0,0,0,1,0,0,0,0,0,0,0,0,0,Instagram,business
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,u coming to the party tonight? it's gonna be lit 😩 ठीक छ,56,14,2.857,0,0,0,0,0,0,1,1,0.098,0,0,0,0,Telegram,unknown
spam,Earn $100/week from phone. Apply: tiny.one/drops 💸,50,9,4.111,0,0,0,0,0,1,1,0,0,0.04,0,1,0,WhatsApp,unknown
spam,Get followers — boost package $100 followers: bit.ly/fomo 🚀,59,9,5,0,0,0,0,0,1,1,0,0,0.017,0,1,0,Telegram,unknown
ham,"group study at my place 4pm, bring laptop ठीक छ",47,11,3.273,0,0,0,0,0,0,0,0,0.111,0,0,0,0,Email,unknown
spam,Verify your TokNow account: bit.ly/fomo (OTP: U2T81I) ⚠️,56,9,4.556,0,0,0,0,0,1,1,0,0,0.161,0,1,0,SMS,unknown
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,user
spam,Influencer collab — DM YES or check tiny.one/drops ✨ @HypeStore,63,10,4.9,0,0,0,1,0,1,1,1,0,0.127,0,1,0,Email,user
spam,🔥 Drop alert! Exclusive limited tee on @Trendify. Claim: https://brand.com/42313c ✨,83,12,5.167,1,0,1,1,0,1,2,0,0,0.048,0,0,1,SMS,unknown
ham,srsly need coffee rn ☕ wanna grab? https://spotify.com/promo,60,10,4.6,0,0,0,0,0,1,1,0,0,0,0,0,1,SMS,registered_business
spam,FLASH GIVEAWAY! RT + click https://example.com/offer to enter. Winners tonight!,79,12,5.083,2,1,0,1,0,1,0,0,0,0.203,0,0,1,SMS,unknown
spam,🔥 Drop alert! Exclusive concert tix on @ChaatApp. Claim: t.ly/win ✨,67,11,4.455,1,1,0,1,0,1,2,0,0,0.075,0,1,0,WhatsApp,business
spam,Low-key insane cashback 50 followers when you shop at https://brand.com/redeem 💸 use X9N32T,91,16,4.5,0,1,0,1,0,1,1,0,0,0.044,0,1,1,Email,unknown
spam,Influencer collab — DM YES or check linktr.ee/deal ✨ @ChaatApp,62,10,4.8,0,0,0,1,0,1,1,1,0,0.129,0,1,0,WhatsApp,unknown
spam,Earn $100/week from phone. Apply: bit.ly/fomo 💸,47,9,3.778,0,0,0,0,0,1,1,0,0,0.043,0,1,0,Instagram,user
ham,"omw to ur place, 10 min 😂",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,user
spam,Influencer collab — DM YES or check rb.gy/claim ✨ @VibeLabs,59,10,4.5,0,0,0,2,0,1,1,1,0,0.136,0,1,0,WhatsApp,business
ham,"send the notes pls, i missed lecture :(",39,7,4.143,0,0,0,1,0,0,0,0,0,0,0,0,0,Telegram,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,business
ham,"ma tard hunchu, 20 min delay. sorry yaar 🔥",42,8,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,business
spam,Win NFT mint pass! Go t.ly/win now. Only for followers of @NeoWear 🔥,68,14,3.571,1,2,1,0,0,1,1,0,0,0.118,0,1,0,WhatsApp,unknown
spam,Congrats! 🎉 You won $50 via Telegram. Tap t.ly/win to claim. OTP: 3HMLXM,72,14,3.714,1,1,0,2,0,1,1,0,0,0.167,0,1,0,SMS,verified
spam,Verify your TokNow account: linktr.ee/deal (OTP: VUTIUP) ⚠️,59,9,4.889,0,0,0,0,0,1,1,0,0,0.203,0,1,0,SMS,unknown
ham,omggg they released season 3!! when r we watching? https://example.com/offer,76,13,4.538,2,1,0,0,0,1,0,0,0,0,0,0,1,SMS,unknown
spam,Win NFT mint pass! Go bit.ly/fomo now. Only for followers of @Beatly 🔥,70,14,3.714,1,1,1,0,0,1,1,0,0,0.1,0,1,0,SMS,business
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,business
spam,Claim your gift: go.shop/claim code WLBT9C 🎁,44,8,4.25,0,1,0,2,0,1,1,0,0,0.136,0,1,0,SMS,unknown
spam,Limited drop: 90% off concert tix — visit rb.gy/claim T&C apply,63,13,3.615,0,0,1,1,0,1,0,0,0,0.048,0,1,0,SMS,unknown
spam,Claim your gift: tiny.one/drops code MDC03C 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.111,0,1,0,WhatsApp,unknown
spam,Claim your gift: tiny.one/drops code QA0GJC 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.133,0,1,0,WhatsApp,user
spam,FREE VIP — use ZABDGH at tiny.one/drops 🤯 limited 1 per user,60,12,3.75,0,1,1,0,0,1,0,0,0,0.217,0,1,0,WhatsApp,business
ham,pls pick up milk + eggs on ur way home? ठिक छ,45,12,2.583,0,0,0,0,0,0,0,0,0.125,0,0,0,0,Telegram,unknown
spam,Verify bank details: https://brand.com/redeem — failure to verify may freeze account 🤯,86,13,5.154,0,1,0,1,0,1,0,0,0,0.012,0,1,1,Email,unknown
spam,Get followers — boost package Rs.500 followers: https://brand.com/3bbaa2 🚀,74,11,5.182,0,1,0,0,0,1,1,0,0,0.027,0,0,1,Telegram,user
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,verified
spam,Win NFT mint pass! Go linktr.ee/deal now. Only for followers of @ChaatApp 🔥,75,14,4.071,1,1,1,0,0,1,1,0,0,0.107,0,1,0,Instagram,unknown
spam,Earn $50/week from phone. Apply: linktr.ee/deal 💸,49,9,4,0,0,0,0,0,1,1,0,0,0.041,0,1,0,Instagram,business
spam,Low-key insane cashback 100 followers when you shop at t.ly/win 💸 use UGD663,76,15,4,0,2,0,0,0,1,1,0,0,0.053,0,1,0,Email,registered_business
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,business
ham,"ma tard hunchu, 20 min delay. sorry yaar 🤯",42,8,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,"brb, stuck in class rn. ttyl 🎁 https://amazon.com/yourorder",59,10,4.4,0,0,0,0,0,1,1,1,0,0,0,0,1,Email,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar 😱 https://amazon.com/yourorder",71,12,4.5,0,0,0,0,0,1,1,0,0,0,0,0,1,Telegram,registered_business
spam,Verify bank details: https://spotify.com/promo — failure to verify may freeze account 🎉,87,13,5.231,0,1,0,0,0,1,1,0,0,0.011,0,0,1,SMS,business
ham,"brb, stuck in class rn. ttyl 🙂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,unknown
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,user
spam,Influencer collab — DM YES or check bit.ly/fomo ✨ @NeoWear,58,10,4.4,0,0,0,1,0,1,1,1,0,0.138,0,1,0,Email,unknown
ham,"omw to ur place, 10 min 🔥 पनि",29,7,2.714,0,0,0,0,0,0,1,1,0.167,0,0,0,0,Instagram,unknown
spam,TXT WIN to 31082 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,WhatsApp,business
spam,Low-key insane cashback 50 followers when you shop at t.ly/win 💸 use P7V1NE,75,15,3.933,0,2,0,0,0,1,1,0,0,0.067,0,1,0,Email,user
spam,TXT WIN to 33325 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,WhatsApp,business
spam,Win NFT mint pass! Go linktr.ee/deal now. Only for followers of @Beatly 🔥,73,14,3.929,1,1,1,0,0,1,1,0,0,0.096,0,1,0,SMS,user
spam,FREE VIP — use P0Q4SB at t.ly/win 🤯 limited 1 per user,54,12,3.25,0,2,1,0,0,1,0,0,0,0.204,0,1,0,WhatsApp,business
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,unknown
ham,happy bday!!! gonna cake u later ❤️ पनि,39,7,3.714,3,0,0,0,0,0,1,0,0.111,0,0,0,0,Instagram,verified
spam,Earn $100/week from phone. Apply: rb.gy/claim 💸,47,9,3.778,0,0,0,1,0,1,1,0,0,0.043,0,1,0,Instagram,business
ham,u coming to the party tonight? it's gonna be lit 🙂,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,unknown
spam,Verify your TokNow account: https://spotify.com/promo (OTP: ORSE93) ⚠️,70,10,5.2,0,0,0,0,0,1,1,0,0,0.143,0,0,1,WhatsApp,unknown
ham,"brb, stuck in class rn. ttyl 😩 धेरै राम्रो",42,11,2.364,0,0,0,0,0,0,1,1,0.323,0,0,0,0,SMS,business
spam,Influencer collab — DM YES or check linktr.ee/deal ✨ @VibeLabs,62,10,4.8,0,0,0,1,0,1,1,1,0,0.129,0,1,0,Email,business
spam,🔥 Drop alert! Exclusive rare NFT on @SnapGram. Claim: linktr.ee/deal 🔥,70,11,4.727,1,0,0,1,0,1,2,0,0,0.114,0,1,0,Telegram,user
spam,FLASH GIVEAWAY! RT + click https://spotify.com/promo to enter. Winners tonight!,79,12,5.083,2,0,0,1,0,1,0,0,0,0.203,0,0,1,SMS,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar 🤯",42,8,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
spam,Earn 50 followers/week from phone. Apply: https://amazon.com/deal 💸,67,11,4.636,0,0,0,0,0,1,1,0,0,0.03,0,0,1,WhatsApp,user
ham,happy bday!!! gonna cake u later 🚀,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,Email,user
spam,Verify bank details: bit.ly/fomo — failure to verify may freeze account 😱,73,12,4.75,0,1,0,0,0,1,1,0,0,0.014,0,1,0,Instagram,unknown
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
spam,Verify your Spotify account: https://spotify.com/promo (OTP: B2YTUX) ⚠️,71,10,5.3,0,0,0,0,0,1,1,0,0,0.141,0,0,1,WhatsApp,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,lol that meme had me dead 🤯 send it again,41,9,3.444,0,0,0,1,0,0,0,0,0,0,0,0,0,SMS,business
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,business
spam,Congrats! 🎉 You won Rs.500 via ShopNow. Tap https://spotify.com/promo to claim. OTP: XXPE00,91,16,4.25,1,1,0,2,0,1,1,0,0,0.143,0,0,1,Telegram,user
spam,Claim your gift: bit.ly/fomo code ETO1SN 🎁,42,8,4,0,1,0,1,0,1,1,0,0,0.143,0,1,0,Email,user
ham,"tysm for today, had so much fun ❤️ धेरै राम्रो",46,12,2.417,0,0,1,0,0,0,1,0,0.294,0,0,0,0,WhatsApp,unknown
spam,Claim your gift: t.ly/win code Y85PH0 🎁,39,8,3.625,0,2,0,1,0,1,1,0,0,0.103,0,1,0,SMS,business
ham,did u finish the assignment? i can't 🙃 ठीक छ,44,11,2.818,0,0,0,0,0,0,1,0,0.125,0,0,0,0,Telegram,unknown
spam,TXT WIN to 30822 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,Instagram,user
spam,Congrats! 🎉 You won $100 via Telegram. Tap https://example.com/offer to claim. OTP: V791XQ,90,15,4.467,1,1,0,2,0,1,1,0,0,0.111,0,0,1,Instagram,business
spam,Get followers — boost package $50 followers: tiny.one/drops 🚀,61,9,5.222,0,0,0,0,0,1,1,0,0,0.016,0,1,0,Instagram,business
spam,Verify your YouTube account: go.shop/claim (OTP: FWSXAO) ⚠️,59,9,4.889,0,0,0,1,0,1,1,0,0,0.203,0,1,0,Telegram,business
ham,"send the notes pls, i missed lecture :( पनि",43,8,3.875,0,0,0,1,0,0,0,0,0.094,0,0,0,0,Instagram,registered_business
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
spam,🔥 Drop alert! Exclusive phone skin on @ChaatApp. Claim: tiny.one/drops ✨,72,11,4.909,1,0,0,1,0,1,2,0,0,0.069,0,1,0,Instagram,unknown
spam,FLASH GIVEAWAY! RT + click https://unknownsite.xyz/d2c3c3 to enter. Winners tonight!,84,12,5.5,2,0,0,1,0,1,0,0,0,0.19,0,0,0,Telegram,business
spam,FLASH GIVEAWAY! RT + click bit.ly/fomo to enter. Winners tonight!,65,11,4.545,2,0,0,1,0,1,0,0,0,0.246,0,1,0,WhatsApp,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar ⚠️ https://brand.com/redeem",68,12,4.167,0,0,0,1,0,1,1,0,0,0,0,1,1,Instagram,unknown
spam,Verify your Spotify account: https://brand.com/ddbcb4 (OTP: 92SDN8) ⚠️,70,10,5.2,0,0,0,0,0,1,1,0,0,0.114,0,0,1,Instagram,verified
spam,Verify bank details: tiny.one/drops — failure to verify may freeze account 💸,76,12,5,0,1,0,0,0,1,1,0,0,0.013,0,1,0,Telegram,unknown
ham,"omw to ur place, 10 min 🙂",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Instagram,registered_business
spam,Win NFT mint pass! Go https://amazon.com/deal now. Only for followers of @Beatly 🔥,82,15,4.067,1,1,1,0,0,1,1,0,0,0.085,0,0,1,Instagram,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,SMS,user
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,registered_business
ham,u coming to the party tonight? it's gonna be lit ❤️,51,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,unknown
ham,"phone battery low, using sis's rn. be there soon https://amazon.com/yourorder ठिक छ",83,17,3.706,0,0,0,0,0,1,0,0,0.062,0,0,0,1,Instagram,unknown
spam,Parcel held — release with link t.ly/win or call 97860 to avoid return 😡,72,14,3.929,0,1,0,1,1,1,1,0,0,0.014,0,1,0,Instagram,user
ham,"ma tard hunchu, 20 min delay. sorry yaar 😂 ठीक छ",48,11,3.091,0,0,0,0,0,0,1,0,0.121,0,0,0,0,Instagram,unknown
spam,Verify your WhatsApp account: linktr.ee/deal (OTP: 78KKD1) ⚠️,61,9,5.111,0,0,0,0,0,1,1,0,0,0.148,0,1,0,SMS,unknown
ham,srsly need coffee rn ☕ wanna grab? https://amazon.com/yourorder,63,10,4.9,0,0,0,0,0,1,1,0,0,0,0,0,1,Instagram,unknown
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Instagram,unknown
spam,Earn Rs.500/week from phone. Apply: tiny.one/drops 💸,52,10,3.9,0,1,0,0,0,1,1,0,0,0.058,0,1,0,Telegram,business
spam,Get followers — boost package 50 followers followers: linktr.ee/deal 🚀,70,10,5.6,0,0,0,0,0,1,1,0,0,0.014,0,1,0,SMS,business
ham,"ma tard hunchu, 20 min delay. sorry yaar 🚀 ठीक छ",48,11,3.091,0,0,0,0,0,0,1,0,0.121,0,0,0,0,WhatsApp,business
spam,Congrats! 🎉 You won $100 via YouTube. Tap https://spotify.com/promo to claim. OTP: 17RDH6,89,15,4.4,1,0,0,2,0,1,1,0,0,0.124,0,0,1,WhatsApp,unknown
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
ham,u coming to the party tonight? it's gonna be lit 😱,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,business
ham,ikr that vid was insane 🤯 showed it to mom lol पनि,50,11,3.364,0,0,0,0,0,0,0,1,0.079,0,0,0,0,Telegram,unknown
ham,u coming to the party tonight? it's gonna be lit 💸,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,unknown
